dataset,defense,feature_set,error_bound,epsilon,closed_world
liberatore,none,panchenko,0.01479075547178103,0.02958151094356206,False
liberatore,none,vng++,0.024731529812621438,0.049463059625242875,False
liberatore,none,CUMUL,0.023301880582821854,0.04660376116564371,False
liberatore,session-random-gaussian,liberatore,0.13014780728417735,0.2602956145683547,False
liberatore,session-random-gaussian,herrmann,0.3053087095022601,0.6106174190045202,False
liberatore,session-random-gaussian,panchenko,0.03190784891070657,0.06381569782141314,False
liberatore,session-random-gaussian,vng++,0.027275999922060912,0.054551999844121825,False
liberatore,session-random-gaussian,CUMUL,0.021938430244775174,0.04387686048955035,False
liberatore,packet-random-gaussian,liberatore,0.15867891594783076,0.3173578318956615,False
liberatore,packet-random-gaussian,herrmann,0.24964796332636105,0.4992959266527221,False
liberatore,packet-random-gaussian,panchenko,0.02001927242891136,0.04003854485782272,False
liberatore,packet-random-gaussian,vng++,0.024604906644073096,0.04920981328814619,False
liberatore,packet-random-gaussian,CUMUL,0.022001887874758187,0.044003775749516374,False
liberatore,session-random-255,liberatore,0.053770017031224526,0.10754003406244905,False
liberatore,session-random-255,herrmann,0.1283051141846053,0.2566102283692106,False
liberatore,session-random-255,panchenko,0.028340849613158206,0.05668169922631641,False
liberatore,session-random-255,vng++,0.030401882992492947,0.060803765984985894,False
liberatore,session-random-255,CUMUL,0.022553334013287137,0.04510666802657427,False
liberatore,packet-random-255,liberatore,0.05500399141502896,0.11000798283005792,False
liberatore,packet-random-255,herrmann,0.1656840772382584,0.3313681544765168,False
liberatore,packet-random-255,panchenko,0.021208434119495228,0.042416868238990456,False
liberatore,packet-random-255,vng++,0.024789159058016434,0.04957831811603287,False
liberatore,packet-random-255,CUMUL,0.022351275638993074,0.04470255127798615,False
liberatore,none,liberatore,0.011565696891715858,0.023131393783431715,False
liberatore,none,herrmann,0.013043836465479703,0.026087672930959406,False
liberatore,none,panchenko,0.014937044041390376,0.02987408808278075,False
liberatore,none,vng++,0.02262776773785613,0.04525553547571226,False
liberatore,none,CUMUL,0.024363355813481796,0.04872671162696359,False
liberatore,session-random-gaussian,liberatore,0.12058427986679372,0.24116855973358745,False
liberatore,session-random-gaussian,herrmann,0.2960314747023744,0.5920629494047488,False
liberatore,session-random-gaussian,panchenko,0.02703890089576339,0.05407780179152678,False
liberatore,session-random-gaussian,vng++,0.024918691643367418,0.049837383286734836,False
liberatore,session-random-gaussian,CUMUL,0.02359774195728597,0.04719548391457194,False
liberatore,packet-random-gaussian,liberatore,0.18042395315043372,0.36084790630086744,False
liberatore,packet-random-gaussian,herrmann,0.16419782432604435,0.3283956486520887,False
liberatore,packet-random-gaussian,panchenko,0.017362893275686905,0.03472578655137381,False
liberatore,packet-random-gaussian,vng++,0.022517363980297515,0.04503472796059503,False
liberatore,packet-random-gaussian,CUMUL,0.02423644656932559,0.04847289313865118,False
liberatore,session-random-255,liberatore,0.05337776382990752,0.10675552765981504,False
liberatore,session-random-255,herrmann,0.12848939727953437,0.25697879455906875,False
liberatore,session-random-255,panchenko,0.026925175065783215,0.05385035013156643,False
liberatore,session-random-255,vng++,0.0271106006221202,0.0542212012442404,False
liberatore,session-random-255,CUMUL,0.0248222196975195,0.049644439395039,False
liberatore,packet-random-255,liberatore,0.058343129595842,0.116686259191684,False
liberatore,packet-random-255,herrmann,0.13760434707083424,0.2752086941416685,False
liberatore,packet-random-255,panchenko,0.019918513533734264,0.03983702706746853,False
liberatore,packet-random-255,vng++,0.02189263572815977,0.04378527145631954,False
liberatore,packet-random-255,CUMUL,0.024694157925226064,0.04938831585045213,False
liberatore,none,liberatore,0.014243947249009164,0.028487894498018328,False
liberatore,none,herrmann,0.013853679723017778,0.027707359446035557,False
liberatore,none,panchenko,0.015727468401562483,0.031454936803124965,False
liberatore,none,vng++,0.0264125190907552,0.0528250381815104,False
liberatore,none,CUMUL,0.027931491469769906,0.05586298293953981,False
liberatore,session-random-gaussian,liberatore,0.13407328622466536,0.2681465724493307,False
liberatore,session-random-gaussian,herrmann,0.28919373325096304,0.5783874665019261,False
liberatore,session-random-gaussian,panchenko,0.0369735133822661,0.0739470267645322,False
liberatore,session-random-gaussian,vng++,0.030242639659927427,0.060485279319854854,False
liberatore,session-random-gaussian,CUMUL,0.03231668292316291,0.06463336584632581,False
liberatore,packet-random-gaussian,liberatore,0.16655704476233774,0.33311408952467547,False
liberatore,packet-random-gaussian,herrmann,0.22187424246120024,0.4437484849224005,False
liberatore,packet-random-gaussian,panchenko,0.023845456687534922,0.047690913375069845,False
liberatore,packet-random-gaussian,vng++,0.026384509464235026,0.05276901892847005,False
liberatore,packet-random-gaussian,CUMUL,0.027493600751705677,0.054987201503411354,False
liberatore,session-random-255,liberatore,0.059329675705197864,0.11865935141039573,False
liberatore,session-random-255,herrmann,0.1278599153001215,0.255719830600243,False
liberatore,session-random-255,panchenko,0.03481715468327338,0.06963430936654676,False
liberatore,session-random-255,vng++,0.03338247124788297,0.06676494249576594,False
liberatore,session-random-255,CUMUL,0.03155077085777586,0.06310154171555173,False
liberatore,packet-random-255,liberatore,0.052218182551126084,0.10443636510225217,False
liberatore,packet-random-255,herrmann,0.13734706759208842,0.27469413518417685,False
liberatore,packet-random-255,panchenko,0.020357482460933548,0.040714964921867096,False
liberatore,packet-random-255,vng++,0.027652164098235857,0.055304328196471714,False
liberatore,packet-random-255,CUMUL,0.02969612671764994,0.05939225343529988,False
liberatore,none,liberatore,0.014039619291159133,0.028079238582318266,False
liberatore,none,herrmann,0.012944111819563554,0.025888223639127107,False
liberatore,none,panchenko,0.01483015215884077,0.02966030431768154,False
liberatore,none,vng++,0.023938810642180192,0.047877621284360385,False
liberatore,none,CUMUL,0.02143684830423194,0.04287369660846388,False
liberatore,session-random-gaussian,liberatore,0.11710753893445515,0.2342150778689103,False
liberatore,session-random-gaussian,herrmann,0.272515036022188,0.545030072044376,False
liberatore,session-random-gaussian,panchenko,0.03343798928906522,0.06687597857813044,False
liberatore,session-random-gaussian,vng++,0.026638899065170835,0.05327779813034167,False
liberatore,session-random-gaussian,CUMUL,0.021737848540530954,0.04347569708106191,False
liberatore,packet-random-gaussian,liberatore,0.1249808992786107,0.2499617985572214,False
liberatore,packet-random-gaussian,herrmann,0.2299106652731554,0.4598213305463108,False
liberatore,packet-random-gaussian,panchenko,0.020001986089043477,0.040003972178086954,False
liberatore,packet-random-gaussian,vng++,0.02550760464737685,0.0510152092947537,False
liberatore,packet-random-gaussian,CUMUL,0.021941328951103428,0.043882657902206856,False
liberatore,session-random-255,liberatore,0.05403283824757112,0.10806567649514225,False
liberatore,session-random-255,herrmann,0.1262766929479685,0.252553385895937,False
liberatore,session-random-255,panchenko,0.028912510005357498,0.057825020010714996,False
liberatore,session-random-255,vng++,0.031194338652236097,0.062388677304472194,False
liberatore,session-random-255,CUMUL,0.022984514845683354,0.04596902969136671,False
liberatore,packet-random-255,liberatore,0.049852056325429335,0.09970411265085867,False
liberatore,packet-random-255,herrmann,0.1481534758262222,0.2963069516524444,False
liberatore,packet-random-255,panchenko,0.019922155659446387,0.039844311318892774,False
liberatore,packet-random-255,vng++,0.025321234193383595,0.05064246838676719,False
liberatore,packet-random-255,CUMUL,0.02210777949911475,0.0442155589982295,False
liberatore,none,liberatore,0.013751927864765801,0.027503855729531602,False
liberatore,none,herrmann,0.01422743296752913,0.02845486593505826,False
liberatore,none,panchenko,0.013817247579764262,0.027634495159528524,False
liberatore,none,vng++,0.02114740314002076,0.04229480628004152,False
liberatore,none,CUMUL,0.02287485737410133,0.04574971474820266,False
liberatore,session-random-gaussian,liberatore,0.13877111267752723,0.27754222535505446,False
liberatore,session-random-gaussian,herrmann,0.30786457173181686,0.6157291434636337,False
liberatore,session-random-gaussian,panchenko,0.02898142931739263,0.05796285863478526,False
liberatore,session-random-gaussian,vng++,0.02434650179404669,0.04869300358809338,False
liberatore,session-random-gaussian,CUMUL,0.023214635807754534,0.04642927161550907,False
liberatore,packet-random-gaussian,liberatore,0.18697290740224543,0.37394581480449085,False
liberatore,packet-random-gaussian,herrmann,0.20145762547705318,0.40291525095410635,False
liberatore,packet-random-gaussian,panchenko,0.018255953001432818,0.036511906002865635,False
liberatore,packet-random-gaussian,vng++,0.022268889841987306,0.04453777968397461,False
liberatore,packet-random-gaussian,CUMUL,0.024388718199276207,0.048777436398552414,False
liberatore,session-random-255,liberatore,0.05570231204668194,0.11140462409336388,False
liberatore,session-random-255,herrmann,0.13056064980699833,0.26112129961399666,False
liberatore,session-random-255,panchenko,0.02778700176480883,0.05557400352961766,False
liberatore,session-random-255,vng++,0.028286352528438613,0.056572705056877226,False
liberatore,session-random-255,CUMUL,0.024343540075456555,0.04868708015091311,False
liberatore,packet-random-255,liberatore,0.06493618824773262,0.12987237649546524,False
liberatore,packet-random-255,herrmann,0.15099550676993215,0.3019910135398643,False
liberatore,packet-random-255,panchenko,0.01812482330837279,0.03624964661674558,False
liberatore,packet-random-255,vng++,0.022665256886147078,0.045330513772294155,False
liberatore,packet-random-255,CUMUL,0.024671753910823505,0.04934350782164701,False
liberatore,none,liberatore,0.013341470416974427,0.026682940833948853,False
liberatore,none,herrmann,0.014147182176982154,0.028294364353964308,False
liberatore,none,panchenko,0.014232128363865337,0.028464256727730675,False
liberatore,none,vng++,0.024376215314560197,0.048752430629120394,False
liberatore,none,CUMUL,0.023319734602987675,0.04663946920597535,False
liberatore,session-random-gaussian,liberatore,0.12324734152183865,0.2464946830436773,False
liberatore,session-random-gaussian,herrmann,0.27515079996936426,0.5503015999387285,False
liberatore,session-random-gaussian,panchenko,0.02852338832253956,0.05704677664507912,False
liberatore,session-random-gaussian,vng++,0.026718942141693566,0.05343788428338713,False
liberatore,session-random-gaussian,CUMUL,0.022911067743544886,0.04582213548708977,False
liberatore,packet-random-gaussian,liberatore,0.16533220533725884,0.3306644106745177,False
liberatore,packet-random-gaussian,herrmann,0.24369418355328762,0.48738836710657524,False
liberatore,packet-random-gaussian,panchenko,0.017845383710957126,0.03569076742191425,False
liberatore,packet-random-gaussian,vng++,0.02374494858666826,0.04748989717333652,False
liberatore,packet-random-gaussian,CUMUL,0.02273563734354916,0.04547127468709832,False
liberatore,session-random-255,liberatore,0.055007754083354905,0.11001550816670981,False
liberatore,session-random-255,herrmann,0.1253251529642311,0.2506503059284622,False
liberatore,session-random-255,panchenko,0.02696781347674456,0.05393562695348912,False
liberatore,session-random-255,vng++,0.02848359050815612,0.05696718101631224,False
liberatore,session-random-255,CUMUL,0.02252233653173419,0.04504467306346838,False
liberatore,packet-random-255,liberatore,0.06839000659167511,0.13678001318335023,False
liberatore,packet-random-255,herrmann,0.1549932752461075,0.309986550492215,False
liberatore,packet-random-255,panchenko,0.018462074489463052,0.036924148978926104,False
liberatore,packet-random-255,vng++,0.025410340395712137,0.05082068079142427,False
liberatore,packet-random-255,CUMUL,0.024184305516127654,0.04836861103225531,False
liberatore,none,liberatore,0.013224564350643177,0.026449128701286354,False
liberatore,none,herrmann,0.012059863839730352,0.024119727679460704,False
liberatore,none,panchenko,0.014546344092526814,0.029092688185053627,False
liberatore,none,vng++,0.018695625011759923,0.03739125002351985,False
liberatore,none,CUMUL,0.02351417604830096,0.04702835209660192,False
liberatore,session-random-gaussian,liberatore,0.13219696574130185,0.2643939314826037,False
liberatore,session-random-gaussian,herrmann,0.29925865191394674,0.5985173038278935,False
liberatore,session-random-gaussian,panchenko,0.0327884224051492,0.0655768448102984,False
liberatore,session-random-gaussian,vng++,0.024783675210296244,0.04956735042059249,False
liberatore,session-random-gaussian,CUMUL,0.023028144271746348,0.046056288543492696,False
liberatore,packet-random-gaussian,liberatore,0.16403936984440373,0.32807873968880746,False
liberatore,packet-random-gaussian,herrmann,0.22150522064792363,0.44301044129584727,False
liberatore,packet-random-gaussian,panchenko,0.01727322113005027,0.03454644226010054,False
liberatore,packet-random-gaussian,vng++,0.020705486579871955,0.04141097315974391,False
liberatore,packet-random-gaussian,CUMUL,0.022902194507502548,0.045804389015005095,False
liberatore,session-random-255,liberatore,0.056007254857931926,0.11201450971586385,False
liberatore,session-random-255,herrmann,0.12372222782761723,0.24744445565523446,False
liberatore,session-random-255,panchenko,0.02732025218836898,0.05464050437673796,False
liberatore,session-random-255,vng++,0.028901041122101283,0.057802082244202566,False
liberatore,session-random-255,CUMUL,0.024607443364892782,0.049214886729785565,False
liberatore,packet-random-255,liberatore,0.05451420006800839,0.10902840013601678,False
liberatore,packet-random-255,herrmann,0.14183715001868183,0.28367430003736366,False
liberatore,packet-random-255,panchenko,0.019603257386885748,0.039206514773771496,False
liberatore,packet-random-255,vng++,0.021487225477962557,0.042974450955925114,False
liberatore,packet-random-255,CUMUL,0.022651180005783242,0.045302360011566484,False
liberatore,none,liberatore,0.013594271547523571,0.027188543095047143,False
liberatore,none,herrmann,0.012533269528996199,0.025066539057992398,False
liberatore,none,panchenko,0.014885003335701663,0.029770006671403327,False
liberatore,none,vng++,0.024450656409792035,0.04890131281958407,False
liberatore,none,CUMUL,0.019967797174158353,0.03993559434831671,False
liberatore,session-random-gaussian,liberatore,0.12912443112147684,0.2582488622429537,False
liberatore,session-random-gaussian,herrmann,0.30536919806825835,0.6107383961365167,False
liberatore,session-random-gaussian,panchenko,0.0318633507263846,0.0637267014527692,False
liberatore,session-random-gaussian,vng++,0.027395008696144037,0.05479001739228807,False
liberatore,session-random-gaussian,CUMUL,0.021176557085499096,0.04235311417099819,False
liberatore,packet-random-gaussian,liberatore,0.16002167840681117,0.32004335681362234,False
liberatore,packet-random-gaussian,herrmann,0.23581334258453363,0.47162668516906725,False
liberatore,packet-random-gaussian,panchenko,0.019853081037746037,0.039706162075492074,False
liberatore,packet-random-gaussian,vng++,0.02254232859373652,0.04508465718747304,False
liberatore,packet-random-gaussian,CUMUL,0.020312762212916592,0.040625524425833184,False
liberatore,session-random-255,liberatore,0.05726018948937805,0.1145203789787561,False
liberatore,session-random-255,herrmann,0.1247645466016773,0.2495290932033546,False
liberatore,session-random-255,panchenko,0.02834123976100344,0.05668247952200688,False
liberatore,session-random-255,vng++,0.029323574051042113,0.058647148102084226,False
liberatore,session-random-255,CUMUL,0.022206192644475698,0.044412385288951396,False
liberatore,packet-random-255,liberatore,0.06084862023652879,0.12169724047305758,False
liberatore,packet-random-255,herrmann,0.1572171360041403,0.3144342720082806,False
liberatore,packet-random-255,panchenko,0.021141892707158574,0.04228378541431715,False
liberatore,packet-random-255,vng++,0.024616499160157523,0.049232998320315045,False
liberatore,packet-random-255,CUMUL,0.021259886458000886,0.04251977291600177,False
liberatore,none,liberatore,0.011230252801202822,0.022460505602405645,False
liberatore,none,herrmann,0.01227923704595947,0.02455847409191894,False
liberatore,none,panchenko,0.014332917802261945,0.02866583560452389,False
liberatore,none,vng++,0.020180885590435845,0.04036177118087169,False
liberatore,none,CUMUL,0.019891128775462234,0.03978225755092447,False
liberatore,session-random-gaussian,liberatore,0.13005094778601595,0.2601018955720319,False
liberatore,session-random-gaussian,herrmann,0.3033480488757746,0.6066960977515492,False
liberatore,session-random-gaussian,panchenko,0.033077559673810555,0.06615511934762111,False
liberatore,session-random-gaussian,vng++,0.024516861647428712,0.049033723294857424,False
liberatore,session-random-gaussian,CUMUL,0.021245248589214637,0.04249049717842927,False
liberatore,packet-random-gaussian,liberatore,0.16920889999797248,0.33841779999594496,False
liberatore,packet-random-gaussian,herrmann,0.24501893316054477,0.49003786632108953,False
liberatore,packet-random-gaussian,panchenko,0.018031981167729826,0.03606396233545965,False
liberatore,packet-random-gaussian,vng++,0.022038405168390715,0.04407681033678143,False
liberatore,packet-random-gaussian,CUMUL,0.022601639722551817,0.045203279445103633,False
liberatore,session-random-255,liberatore,0.0522146558678464,0.1044293117356928,False
liberatore,session-random-255,herrmann,0.130986787470191,0.261973574940382,False
liberatore,session-random-255,panchenko,0.025429455279880653,0.05085891055976131,False
liberatore,session-random-255,vng++,0.026549487436655358,0.053098974873310716,False
liberatore,session-random-255,CUMUL,0.023641790754315443,0.047283581508630886,False
liberatore,packet-random-255,liberatore,0.0656497525804207,0.1312995051608414,False
liberatore,packet-random-255,herrmann,0.16776538579842426,0.3355307715968485,False
liberatore,packet-random-255,panchenko,0.01746413199032416,0.03492826398064832,False
liberatore,packet-random-255,vng++,0.023937991062853582,0.047875982125707164,False
liberatore,packet-random-255,CUMUL,0.022482281669443282,0.044964563338886564,False
liberatore,none,liberatore,0.015253300467292593,0.030506600934585185,False
liberatore,none,herrmann,0.01515732796488909,0.03031465592977818,False
liberatore,none,panchenko,0.016169389668830237,0.032338779337660474,False
liberatore,none,vng++,0.023614967800359463,0.04722993560071893,False
liberatore,none,CUMUL,0.025138682918654984,0.05027736583730997,False
liberatore,session-random-gaussian,liberatore,0.12271098681349582,0.24542197362699164,False
liberatore,session-random-gaussian,herrmann,0.31222768346822216,0.6244553669364443,False
liberatore,session-random-gaussian,panchenko,0.03442347076345761,0.06884694152691521,False
liberatore,session-random-gaussian,vng++,0.027755002845147994,0.05551000569029599,False
liberatore,session-random-gaussian,CUMUL,0.026389773456153155,0.05277954691230631,False
liberatore,packet-random-gaussian,liberatore,0.15143748583867633,0.30287497167735267,False
liberatore,packet-random-gaussian,herrmann,0.18618312383984492,0.37236624767968984,False
liberatore,packet-random-gaussian,panchenko,0.01945938235526516,0.03891876471053032,False
liberatore,packet-random-gaussian,vng++,0.02332567855685219,0.04665135711370438,False
liberatore,packet-random-gaussian,CUMUL,0.02595461146549414,0.05190922293098828,False
liberatore,session-random-255,liberatore,0.05552245048815618,0.11104490097631237,False
liberatore,session-random-255,herrmann,0.13489994343106637,0.26979988686213274,False
liberatore,session-random-255,panchenko,0.03009620718387859,0.06019241436775718,False
liberatore,session-random-255,vng++,0.03087201190818605,0.0617440238163721,False
liberatore,session-random-255,CUMUL,0.025625016198716613,0.051250032397433226,False
liberatore,packet-random-255,liberatore,0.06030620637260802,0.12061241274521604,False
liberatore,packet-random-255,herrmann,0.14290384524887798,0.28580769049775595,False
liberatore,packet-random-255,panchenko,0.020499557952659425,0.04099911590531885,False
liberatore,packet-random-255,vng++,0.024365298913728628,0.048730597827457256,False
liberatore,packet-random-255,CUMUL,0.025500791209494892,0.051001582418989784,False
liberatore,none,liberatore,0.013689761747772516,0.02737952349554503,False
liberatore,none,herrmann,0.014195371694675392,0.028390743389350784,False
liberatore,none,panchenko,0.014192624986682105,0.02838524997336421,False
liberatore,none,vng++,0.02144310611707951,0.04288621223415902,False
liberatore,none,CUMUL,0.019113351385061653,0.03822670277012331,False
liberatore,session-random-gaussian,liberatore,0.1412576467196715,0.282515293439343,False
liberatore,session-random-gaussian,herrmann,0.30619026738121685,0.6123805347624337,False
liberatore,session-random-gaussian,panchenko,0.03404751713368626,0.06809503426737253,False
liberatore,session-random-gaussian,vng++,0.027432206881747898,0.054864413763495795,False
liberatore,session-random-gaussian,CUMUL,0.022166254794609954,0.04433250958921991,False
liberatore,packet-random-gaussian,liberatore,0.20527808339291106,0.41055616678582213,False
liberatore,packet-random-gaussian,herrmann,0.19118093644001988,0.38236187288003975,False
liberatore,packet-random-gaussian,panchenko,0.020531050217822353,0.041062100435644705,False
liberatore,packet-random-gaussian,vng++,0.02290811584418179,0.04581623168836358,False
liberatore,packet-random-gaussian,CUMUL,0.022447223681619343,0.044894447363238686,False
liberatore,session-random-255,liberatore,0.06052777219591796,0.12105554439183593,False
liberatore,session-random-255,herrmann,0.13057200060755678,0.26114400121511355,False
liberatore,session-random-255,panchenko,0.02899286184771479,0.05798572369542958,False
liberatore,session-random-255,vng++,0.030627917306153017,0.061255834612306034,False
liberatore,session-random-255,CUMUL,0.022974586426843215,0.04594917285368643,False
liberatore,packet-random-255,liberatore,0.06840105024099104,0.13680210048198208,False
liberatore,packet-random-255,herrmann,0.1428381053222405,0.285676210644481,False
liberatore,packet-random-255,panchenko,0.018213221081681285,0.03642644216336257,False
liberatore,packet-random-255,vng++,0.024124164570970573,0.048248329141941146,False
liberatore,packet-random-255,CUMUL,0.02131842001436265,0.0426368400287253,False
liberatore,none,liberatore,0.014589469520292333,0.029178939040584665,False
liberatore,none,herrmann,0.01490794175700705,0.0298158835140141,False
liberatore,none,panchenko,0.017190688009157514,0.03438137601831503,False
liberatore,none,vng++,0.02509815955118839,0.05019631910237678,False
liberatore,none,CUMUL,0.0264836020958406,0.0529672041916812,False
liberatore,session-random-gaussian,liberatore,0.14208440530066935,0.2841688106013387,False
liberatore,session-random-gaussian,herrmann,0.30433773903729483,0.6086754780745897,False
liberatore,session-random-gaussian,panchenko,0.034701715024737546,0.06940343004947509,False
liberatore,session-random-gaussian,vng++,0.02869743770967578,0.05739487541935156,False
liberatore,session-random-gaussian,CUMUL,0.026644962668407615,0.05328992533681523,False
liberatore,packet-random-gaussian,liberatore,0.15320641514175953,0.30641283028351907,False
liberatore,packet-random-gaussian,herrmann,0.22986240990230425,0.4597248198046085,False
liberatore,packet-random-gaussian,panchenko,0.021757314660470754,0.04351462932094151,False
liberatore,packet-random-gaussian,vng++,0.024787233018177937,0.049574466036355874,False
liberatore,packet-random-gaussian,CUMUL,0.026448544075623616,0.05289708815124723,False
liberatore,session-random-255,liberatore,0.06032251478504283,0.12064502957008566,False
liberatore,session-random-255,herrmann,0.12488038663614054,0.24976077327228108,False
liberatore,session-random-255,panchenko,0.0326192514458987,0.0652385028917974,False
liberatore,session-random-255,vng++,0.033323492828349004,0.06664698565669801,False
liberatore,session-random-255,CUMUL,0.026597812872716058,0.053195625745432115,False
liberatore,packet-random-255,liberatore,0.059597228097975866,0.11919445619595173,False
liberatore,packet-random-255,herrmann,0.15495212877503423,0.30990425755006845,False
liberatore,packet-random-255,panchenko,0.020298236566020412,0.040596473132040824,False
liberatore,packet-random-255,vng++,0.02593348175367392,0.05186696350734784,False
liberatore,packet-random-255,CUMUL,0.027612174784758255,0.05522434956951651,False
liberatore,none,liberatore,0.02094774175269503,0.04189548350539006,False
liberatore,none,herrmann,0.01884899023388161,0.03769798046776322,False
liberatore,none,panchenko,0.020280482875052786,0.04056096575010557,False
liberatore,none,vng++,0.030804928769825022,0.061609857539650044,False
liberatore,none,CUMUL,0.030880331051457224,0.06176066210291445,False
liberatore,session-random-gaussian,liberatore,0.1364087217916227,0.2728174435832454,False
liberatore,session-random-gaussian,herrmann,0.2974308902062757,0.5948617804125514,False
liberatore,session-random-gaussian,panchenko,0.036220627264671394,0.07244125452934279,False
liberatore,session-random-gaussian,vng++,0.035884088343920234,0.07176817668784047,False
liberatore,session-random-gaussian,CUMUL,0.03127171500252882,0.06254343000505765,False
liberatore,packet-random-gaussian,liberatore,0.1713437125210824,0.3426874250421648,False
liberatore,packet-random-gaussian,herrmann,0.24862769234450496,0.4972553846890099,False
liberatore,packet-random-gaussian,panchenko,0.028402253565407695,0.05680450713081539,False
liberatore,packet-random-gaussian,vng++,0.0333135153242232,0.0666270306484464,False
liberatore,packet-random-gaussian,CUMUL,0.029922469612482967,0.059844939224965935,False
liberatore,session-random-255,liberatore,0.06537619318692835,0.1307523863738567,False
liberatore,session-random-255,herrmann,0.13549533261341826,0.2709906652268365,False
liberatore,session-random-255,panchenko,0.03530366019692376,0.07060732039384753,False
liberatore,session-random-255,vng++,0.03836528036694951,0.07673056073389901,False
liberatore,session-random-255,CUMUL,0.031654002967439504,0.06330800593487901,False
liberatore,packet-random-255,liberatore,0.0626139693993615,0.125227938798723,False
liberatore,packet-random-255,herrmann,0.17525407233805904,0.35050814467611807,False
liberatore,packet-random-255,panchenko,0.02638754793505179,0.05277509587010358,False
liberatore,packet-random-255,vng++,0.03548416552377361,0.07096833104754723,False
liberatore,packet-random-255,CUMUL,0.030387161332644973,0.06077432266528995,False
liberatore,none,liberatore,0.015190710828970213,0.030381421657940427,False
liberatore,none,herrmann,0.015712582608298036,0.03142516521659607,False
liberatore,none,panchenko,0.016723840555185686,0.03344768111037137,False
liberatore,none,vng++,0.026193718358185843,0.05238743671637169,False
liberatore,none,CUMUL,0.02671197896930116,0.05342395793860232,False
liberatore,session-random-gaussian,liberatore,0.1420038899296096,0.2840077798592192,False
liberatore,session-random-gaussian,herrmann,0.2913577246508323,0.5827154493016646,False
liberatore,session-random-gaussian,panchenko,0.03664515910789818,0.07329031821579636,False
liberatore,session-random-gaussian,vng++,0.029884711931283742,0.059769423862567485,False
liberatore,session-random-gaussian,CUMUL,0.028084612235187215,0.05616922447037443,False
liberatore,packet-random-gaussian,liberatore,0.16191827085697283,0.32383654171394566,False
liberatore,packet-random-gaussian,herrmann,0.20145913824441578,0.40291827648883155,False
liberatore,packet-random-gaussian,panchenko,0.02233221210045769,0.04466442420091538,False
liberatore,packet-random-gaussian,vng++,0.029238615536727082,0.058477231073454164,False
liberatore,packet-random-gaussian,CUMUL,0.02765765387612814,0.05531530775225628,False
liberatore,session-random-255,liberatore,0.06060992008422409,0.12121984016844818,False
liberatore,session-random-255,herrmann,0.12506948017430353,0.25013896034860705,False
liberatore,session-random-255,panchenko,0.0335131587924454,0.0670263175848908,False
liberatore,session-random-255,vng++,0.03339563860802482,0.06679127721604965,False
liberatore,session-random-255,CUMUL,0.02874010430436785,0.0574802086087357,False
liberatore,packet-random-255,liberatore,0.05989611484322785,0.1197922296864557,False
liberatore,packet-random-255,herrmann,0.13409094500891824,0.2681818900178365,False
liberatore,packet-random-255,panchenko,0.021779255355308134,0.04355851071061627,False
liberatore,packet-random-255,vng++,0.027999989837697914,0.05599997967539583,False
liberatore,packet-random-255,CUMUL,0.02781818444460059,0.05563636888920118,False
liberatore,none,liberatore,0.013030392008501496,0.026060784017002993,False
liberatore,none,herrmann,0.012966941177351947,0.025933882354703893,False
liberatore,none,panchenko,0.015767129709198493,0.031534259418396986,False
liberatore,none,vng++,0.024122027588095687,0.048244055176191375,False
liberatore,none,CUMUL,0.023913261688121946,0.04782652337624389,False
liberatore,session-random-gaussian,liberatore,0.12195097539513126,0.24390195079026253,False
liberatore,session-random-gaussian,herrmann,0.28928794621610315,0.5785758924322063,False
liberatore,session-random-gaussian,panchenko,0.031461601187289634,0.06292320237457927,False
liberatore,session-random-gaussian,vng++,0.02699012269857072,0.05398024539714144,False
liberatore,session-random-gaussian,CUMUL,0.02508900868627738,0.05017801737255476,False
liberatore,packet-random-gaussian,liberatore,0.17432801663687222,0.34865603327374445,False
liberatore,packet-random-gaussian,herrmann,0.17122586934537665,0.3424517386907533,False
liberatore,packet-random-gaussian,panchenko,0.02046262722149195,0.0409252544429839,False
liberatore,packet-random-gaussian,vng++,0.02451936674056208,0.04903873348112416,False
liberatore,packet-random-gaussian,CUMUL,0.025157725564583844,0.05031545112916769,False
liberatore,session-random-255,liberatore,0.052951042735881894,0.10590208547176379,False
liberatore,session-random-255,herrmann,0.12642020189138392,0.25284040378276784,False
liberatore,session-random-255,panchenko,0.027156285799059918,0.054312571598119835,False
liberatore,session-random-255,vng++,0.029648108370298507,0.05929621674059701,False
liberatore,session-random-255,CUMUL,0.025124862621179318,0.050249725242358635,False
liberatore,packet-random-255,liberatore,0.07202565683700925,0.1440513136740185,False
liberatore,packet-random-255,herrmann,0.13512340725883218,0.27024681451766436,False
liberatore,packet-random-255,panchenko,0.021605198733607535,0.04321039746721507,False
liberatore,packet-random-255,vng++,0.025469509805731923,0.05093901961146385,False
liberatore,packet-random-255,CUMUL,0.02471333013015507,0.04942666026031014,False
liberatore,none,liberatore,0.013912238943610388,0.027824477887220776,False
liberatore,none,herrmann,0.014244388226015911,0.028488776452031822,False
liberatore,none,panchenko,0.014830853111648739,0.029661706223297477,False
liberatore,none,vng++,0.024490962133164308,0.048981924266328615,False
liberatore,none,CUMUL,0.02616143748839823,0.05232287497679646,False
liberatore,session-random-gaussian,liberatore,0.13223705864966293,0.26447411729932585,False
liberatore,session-random-gaussian,herrmann,0.2918717268342453,0.5837434536684906,False
