dataset,defense,attack,sites,train_offset,train_test_delta,train_examples,test_examples,score
liberatore,packet-random-255,herrmann,256,64,0,4,4,0.10546875
liberatore,session-random-gaussian,liberatore,256,64,0,4,4,0.046875
liberatore,session-random-gaussian,herrmann,256,64,0,4,4,0.0263671875
liberatore,packet-random-gaussian,liberatore,256,64,0,4,4,0.162109375
liberatore,packet-random-gaussian,herrmann,256,64,0,4,4,0.0498046875
liberatore,none,liberatore,256,45,0,4,4,0.84375
liberatore,none,herrmann,256,45,0,4,4,0.8759765625
liberatore,session-random-255,liberatore,256,45,0,4,4,0.1015625
liberatore,session-random-255,herrmann,256,45,0,4,4,0.0576171875
liberatore,packet-random-255,liberatore,256,45,0,4,4,0.1787109375
liberatore,packet-random-255,herrmann,256,45,0,4,4,0.09765625
liberatore,session-random-gaussian,liberatore,256,45,0,4,4,0.044921875
liberatore,session-random-gaussian,herrmann,256,45,0,4,4,0.0205078125
liberatore,packet-random-gaussian,liberatore,256,45,0,4,4,0.150390625
liberatore,packet-random-gaussian,herrmann,256,45,0,4,4,0.0458984375
liberatore,none,liberatore,256,96,0,4,4,0.853515625
liberatore,none,herrmann,256,96,0,4,4,0.8740234375
liberatore,session-random-255,liberatore,256,96,0,4,4,0.1240234375
liberatore,session-random-255,herrmann,256,96,0,4,4,0.05859375
liberatore,packet-random-255,liberatore,256,96,0,4,4,0.17578125
liberatore,packet-random-255,herrmann,256,96,0,4,4,0.1220703125
liberatore,session-random-gaussian,liberatore,256,96,0,4,4,0.0537109375
liberatore,session-random-gaussian,herrmann,256,96,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,256,96,0,4,4,0.1357421875
liberatore,packet-random-gaussian,herrmann,256,96,0,4,4,0.048828125
liberatore,none,liberatore,256,180,0,4,4,0.8134765625
liberatore,none,herrmann,256,180,0,4,4,0.8427734375
liberatore,session-random-255,liberatore,256,180,0,4,4,0.1103515625
liberatore,session-random-255,herrmann,256,180,0,4,4,0.0498046875
liberatore,packet-random-255,liberatore,256,180,0,4,4,0.1640625
liberatore,packet-random-255,herrmann,256,180,0,4,4,0.1064453125
liberatore,session-random-gaussian,liberatore,256,180,0,4,4,0.044921875
liberatore,session-random-gaussian,herrmann,256,180,0,4,4,0.0234375
liberatore,packet-random-gaussian,liberatore,256,180,0,4,4,0.1328125
liberatore,packet-random-gaussian,herrmann,256,180,0,4,4,0.0478515625
liberatore,none,liberatore,512,70,0,4,4,0.80126953125
liberatore,none,herrmann,512,70,0,4,4,0.833984375
liberatore,session-random-255,liberatore,512,70,0,4,4,0.09423828125
liberatore,session-random-255,herrmann,512,70,0,4,4,0.03759765625
liberatore,packet-random-255,liberatore,512,70,0,4,4,0.13232421875
liberatore,packet-random-255,herrmann,512,70,0,4,4,0.06689453125
liberatore,session-random-gaussian,liberatore,512,70,0,4,4,0.0419921875
liberatore,session-random-gaussian,herrmann,512,70,0,4,4,0.01904296875
liberatore,packet-random-gaussian,liberatore,512,70,0,4,4,0.10302734375
liberatore,packet-random-gaussian,herrmann,512,70,0,4,4,0.0341796875
liberatore,none,liberatore,512,177,0,4,4,0.81005859375
liberatore,none,herrmann,512,177,0,4,4,0.830078125
liberatore,session-random-255,liberatore,512,177,0,4,4,0.09033203125
liberatore,session-random-255,herrmann,512,177,0,4,4,0.0400390625
liberatore,packet-random-255,liberatore,512,177,0,4,4,0.115234375
liberatore,packet-random-255,herrmann,512,177,0,4,4,0.04833984375
liberatore,session-random-gaussian,liberatore,512,177,0,4,4,0.02978515625
liberatore,session-random-gaussian,herrmann,512,177,0,4,4,0.01806640625
liberatore,packet-random-gaussian,liberatore,512,177,0,4,4,0.08447265625
liberatore,packet-random-gaussian,herrmann,512,177,0,4,4,0.0205078125
liberatore,none,liberatore,512,3,0,4,4,0.76708984375
liberatore,none,herrmann,512,3,0,4,4,0.81884765625
liberatore,session-random-255,liberatore,512,3,0,4,4,0.09765625
liberatore,session-random-255,herrmann,512,3,0,4,4,0.03662109375
liberatore,packet-random-255,liberatore,512,3,0,4,4,0.12890625
liberatore,packet-random-255,herrmann,512,3,0,4,4,0.0634765625
liberatore,session-random-gaussian,liberatore,512,3,0,4,4,0.033203125
liberatore,session-random-gaussian,herrmann,512,3,0,4,4,0.01416015625
liberatore,packet-random-gaussian,liberatore,512,3,0,4,4,0.0908203125
liberatore,packet-random-gaussian,herrmann,512,3,0,4,4,0.02001953125
liberatore,none,liberatore,512,118,0,4,4,0.79345703125
liberatore,none,herrmann,512,118,0,4,4,0.8369140625
liberatore,session-random-255,liberatore,512,118,0,4,4,0.1025390625
liberatore,session-random-255,herrmann,512,118,0,4,4,0.0380859375
liberatore,packet-random-255,liberatore,512,118,0,4,4,0.12255859375
liberatore,packet-random-255,herrmann,512,118,0,4,4,0.06005859375
liberatore,session-random-gaussian,liberatore,512,118,0,4,4,0.03076171875
liberatore,session-random-gaussian,herrmann,512,118,0,4,4,0.0166015625
liberatore,packet-random-gaussian,liberatore,512,118,0,4,4,0.09228515625
liberatore,packet-random-gaussian,herrmann,512,118,0,4,4,0.02978515625
liberatore,none,liberatore,512,6,0,4,4,0.8173828125
liberatore,none,herrmann,512,6,0,4,4,0.83203125
liberatore,session-random-255,liberatore,512,6,0,4,4,0.10546875
liberatore,session-random-255,herrmann,512,6,0,4,4,0.03564453125
liberatore,packet-random-255,liberatore,512,6,0,4,4,0.11181640625
liberatore,packet-random-255,herrmann,512,6,0,4,4,0.0615234375
liberatore,session-random-gaussian,liberatore,512,6,0,4,4,0.03759765625
liberatore,session-random-gaussian,herrmann,512,6,0,4,4,0.021484375
liberatore,packet-random-gaussian,liberatore,512,6,0,4,4,0.0927734375
liberatore,packet-random-gaussian,herrmann,512,6,0,4,4,0.01708984375
liberatore,none,liberatore,512,39,0,4,4,0.779296875
liberatore,none,herrmann,512,39,0,4,4,0.8359375
liberatore,session-random-255,liberatore,512,39,0,4,4,0.1044921875
liberatore,session-random-255,herrmann,512,39,0,4,4,0.0419921875
liberatore,packet-random-255,liberatore,512,39,0,4,4,0.1220703125
liberatore,packet-random-255,herrmann,512,39,0,4,4,0.07080078125
liberatore,session-random-gaussian,liberatore,512,39,0,4,4,0.02587890625
liberatore,session-random-gaussian,herrmann,512,39,0,4,4,0.0146484375
liberatore,packet-random-gaussian,liberatore,512,39,0,4,4,0.10302734375
liberatore,packet-random-gaussian,herrmann,512,39,0,4,4,0.02734375
liberatore,none,liberatore,512,131,0,4,4,0.8046875
liberatore,none,herrmann,512,131,0,4,4,0.833984375
liberatore,session-random-255,liberatore,512,131,0,4,4,0.11083984375
liberatore,session-random-255,herrmann,512,131,0,4,4,0.048828125
liberatore,packet-random-255,liberatore,512,131,0,4,4,0.126953125
liberatore,packet-random-255,herrmann,512,131,0,4,4,0.0703125
liberatore,session-random-gaussian,liberatore,512,131,0,4,4,0.037109375
liberatore,session-random-gaussian,herrmann,512,131,0,4,4,0.02001953125
liberatore,packet-random-gaussian,liberatore,512,131,0,4,4,0.10791015625
liberatore,packet-random-gaussian,herrmann,512,131,0,4,4,0.03125
liberatore,none,liberatore,512,92,0,4,4,0.8125
liberatore,none,herrmann,512,92,0,4,4,0.84375
liberatore,session-random-255,liberatore,512,92,0,4,4,0.1044921875
liberatore,session-random-255,herrmann,512,92,0,4,4,0.04150390625
liberatore,packet-random-255,liberatore,512,92,0,4,4,0.130859375
liberatore,packet-random-255,herrmann,512,92,0,4,4,0.076171875
liberatore,session-random-gaussian,liberatore,512,92,0,4,4,0.03759765625
liberatore,session-random-gaussian,herrmann,512,92,0,4,4,0.0185546875
liberatore,packet-random-gaussian,liberatore,512,92,0,4,4,0.0869140625
liberatore,packet-random-gaussian,herrmann,512,92,0,4,4,0.0263671875
liberatore,none,liberatore,512,108,0,4,4,0.7650219833903273
liberatore,none,herrmann,512,108,0,4,4,0.8295065950170982
liberatore,session-random-255,liberatore,512,108,0,4,4,0.09330727894479726
liberatore,session-random-255,herrmann,512,108,0,4,4,0.04201270151441133
liberatore,packet-random-255,liberatore,512,108,0,4,4,0.09623839765510503
liberatore,packet-random-255,herrmann,512,108,0,4,4,0.05666829506595017
liberatore,session-random-gaussian,liberatore,512,108,0,4,4,0.023937469467513434
liberatore,session-random-gaussian,herrmann,512,108,0,4,4,0.01172447484123107
liberatore,packet-random-gaussian,liberatore,512,108,0,4,4,0.07572056668295066
liberatore,packet-random-gaussian,herrmann,512,108,0,4,4,0.017586712261846604
liberatore,none,liberatore,512,119,0,4,4,0.79052734375
liberatore,none,herrmann,512,119,0,4,4,0.8310546875
liberatore,session-random-255,liberatore,512,119,0,4,4,0.10302734375
liberatore,session-random-255,herrmann,512,119,0,4,4,0.0458984375
liberatore,packet-random-255,liberatore,512,119,0,4,4,0.119140625
liberatore,packet-random-255,herrmann,512,119,0,4,4,0.060546875
liberatore,session-random-gaussian,liberatore,512,119,0,4,4,0.04248046875
liberatore,session-random-gaussian,herrmann,512,119,0,4,4,0.0205078125
liberatore,packet-random-gaussian,liberatore,512,119,0,4,4,0.0888671875
liberatore,packet-random-gaussian,herrmann,512,119,0,4,4,0.02490234375
