dataset,defense,attack,sites,train_offset,train_test_delta,train_examples,test_examples,score
liberatore,session-random-gaussian,herrmann,128,4,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,9,0,4,4,0.20703125
liberatore,packet-random-gaussian,herrmann,128,188,0,4,4,0.05078125
liberatore,none,liberatore,128,183,0,4,4,0.85546875
liberatore,none,herrmann,128,135,0,4,4,0.896484375
liberatore,session-random-255,liberatore,128,162,0,4,4,0.13671875
liberatore,session-random-255,herrmann,128,12,0,4,4,0.06640625
liberatore,packet-random-255,liberatore,128,83,0,4,4,0.25
liberatore,packet-random-255,herrmann,128,33,0,4,4,0.18359375
liberatore,session-random-gaussian,liberatore,128,1,0,4,4,0.05859375
liberatore,session-random-gaussian,herrmann,128,127,0,4,4,0.029296875
liberatore,packet-random-gaussian,liberatore,128,13,0,4,4,0.205078125
liberatore,packet-random-gaussian,herrmann,128,190,0,4,4,0.0859375
liberatore,none,liberatore,128,52,0,4,4,0.8984375
liberatore,none,herrmann,128,172,0,4,4,0.927734375
liberatore,session-random-255,liberatore,128,56,0,4,4,0.154296875
liberatore,session-random-255,herrmann,128,102,0,4,4,0.083984375
liberatore,packet-random-255,liberatore,128,183,0,4,4,0.2734375
liberatore,packet-random-255,herrmann,128,123,0,4,4,0.166015625
liberatore,session-random-gaussian,liberatore,128,13,0,4,4,0.052734375
liberatore,session-random-gaussian,herrmann,128,127,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,11,0,4,4,0.2421875
liberatore,packet-random-gaussian,herrmann,128,5,0,4,4,0.08984375
liberatore,none,liberatore,128,59,0,4,4,0.896484375
liberatore,none,herrmann,128,160,0,4,4,0.90625
liberatore,session-random-255,liberatore,128,125,0,4,4,0.119140625
liberatore,session-random-255,herrmann,128,158,0,4,4,0.060546875
liberatore,packet-random-255,liberatore,128,175,0,4,4,0.236328125
liberatore,packet-random-255,herrmann,128,123,0,4,4,0.150390625
liberatore,session-random-gaussian,liberatore,128,81,0,4,4,0.05078125
liberatore,session-random-gaussian,herrmann,128,61,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,13,0,4,4,0.19921875
liberatore,packet-random-gaussian,herrmann,128,158,0,4,4,0.076171875
liberatore,none,liberatore,128,8,0,4,4,0.91015625
liberatore,none,herrmann,128,151,0,4,4,0.93359375
liberatore,session-random-255,liberatore,128,137,0,4,4,0.119140625
liberatore,session-random-255,herrmann,128,29,0,4,4,0.056640625
liberatore,packet-random-255,liberatore,128,14,0,4,4,0.255859375
liberatore,packet-random-255,herrmann,128,26,0,4,4,0.150390625
liberatore,session-random-gaussian,liberatore,128,65,0,4,4,0.064453125
liberatore,session-random-gaussian,herrmann,128,45,0,4,4,0.02734375
liberatore,packet-random-gaussian,liberatore,128,164,0,4,4,0.232421875
liberatore,packet-random-gaussian,herrmann,128,103,0,4,4,0.0625
liberatore,none,liberatore,128,45,0,4,4,0.90625
liberatore,none,herrmann,128,188,0,4,4,0.919921875
liberatore,session-random-255,liberatore,128,118,0,4,4,0.12890625
liberatore,session-random-255,herrmann,128,113,0,4,4,0.0859375
liberatore,packet-random-255,liberatore,128,154,0,4,4,0.240234375
liberatore,packet-random-255,herrmann,128,116,0,4,4,0.123046875
liberatore,session-random-gaussian,liberatore,128,174,0,4,4,0.068359375
liberatore,session-random-gaussian,herrmann,128,192,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,72,0,4,4,0.171875
liberatore,packet-random-gaussian,herrmann,128,19,0,4,4,0.0390625
liberatore,none,liberatore,128,79,0,4,4,0.921875
liberatore,none,herrmann,128,131,0,4,4,0.94140625
liberatore,session-random-255,liberatore,128,149,0,4,4,0.146484375
liberatore,session-random-255,herrmann,128,190,0,4,4,0.068359375
liberatore,packet-random-255,liberatore,128,139,0,4,4,0.279296875
liberatore,packet-random-255,herrmann,128,1,0,4,4,0.16015625
liberatore,session-random-gaussian,liberatore,128,167,0,4,4,0.078125
liberatore,session-random-gaussian,herrmann,128,119,0,4,4,0.03125
liberatore,packet-random-gaussian,liberatore,128,48,0,4,4,0.2265625
liberatore,packet-random-gaussian,herrmann,128,138,0,4,4,0.072265625
liberatore,none,liberatore,128,90,0,4,4,0.884765625
liberatore,none,herrmann,128,20,0,4,4,0.900390625
liberatore,session-random-255,liberatore,128,158,0,4,4,0.150390625
liberatore,session-random-255,herrmann,128,31,0,4,4,0.083984375
liberatore,packet-random-255,liberatore,128,8,0,4,4,0.271484375
liberatore,packet-random-255,herrmann,128,21,0,4,4,0.15234375
liberatore,session-random-gaussian,liberatore,128,111,0,4,4,0.0703125
liberatore,session-random-gaussian,herrmann,128,84,0,4,4,0.037109375
liberatore,packet-random-gaussian,liberatore,128,154,0,4,4,0.205078125
liberatore,packet-random-gaussian,herrmann,128,129,0,4,4,0.048828125
liberatore,none,liberatore,128,62,0,4,4,0.837890625
liberatore,none,herrmann,128,109,0,4,4,0.849609375
liberatore,session-random-255,liberatore,128,40,0,4,4,0.09765625
liberatore,session-random-255,herrmann,128,11,0,4,4,0.046875
liberatore,packet-random-255,liberatore,128,196,0,4,4,0.212890625
liberatore,packet-random-255,herrmann,128,119,0,4,4,0.1484375
liberatore,session-random-gaussian,liberatore,128,194,0,4,4,0.03125
liberatore,session-random-gaussian,herrmann,128,54,0,4,4,0.017578125
liberatore,packet-random-gaussian,liberatore,128,121,0,4,4,0.171875
liberatore,packet-random-gaussian,herrmann,128,131,0,4,4,0.083984375
liberatore,none,liberatore,128,53,0,4,4,0.87890625
liberatore,none,herrmann,128,175,0,4,4,0.8984375
liberatore,session-random-255,liberatore,128,185,0,4,4,0.150390625
liberatore,session-random-255,herrmann,128,158,0,4,4,0.076171875
liberatore,packet-random-255,liberatore,128,23,0,4,4,0.248046875
liberatore,packet-random-255,herrmann,128,103,0,4,4,0.1640625
liberatore,session-random-gaussian,liberatore,128,81,0,4,4,0.0546875
liberatore,session-random-gaussian,herrmann,128,86,0,4,4,0.021484375
liberatore,packet-random-gaussian,liberatore,128,192,0,4,4,0.203125
liberatore,packet-random-gaussian,herrmann,128,86,0,4,4,0.091796875
liberatore,none,liberatore,128,118,0,4,4,0.875
liberatore,none,herrmann,128,64,0,4,4,0.900390625
liberatore,session-random-255,liberatore,128,35,0,4,4,0.111328125
liberatore,session-random-255,herrmann,128,157,0,4,4,0.05078125
liberatore,packet-random-255,liberatore,128,187,0,4,4,0.19921875
liberatore,packet-random-255,herrmann,128,102,0,4,4,0.158203125
liberatore,session-random-gaussian,liberatore,128,12,0,4,4,0.0703125
liberatore,session-random-gaussian,herrmann,128,37,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,11,0,4,4,0.16015625
liberatore,packet-random-gaussian,herrmann,128,32,0,4,4,0.08984375
liberatore,none,liberatore,128,170,0,4,4,0.89453125
liberatore,none,herrmann,128,178,0,4,4,0.921875
liberatore,session-random-255,liberatore,128,180,0,4,4,0.146484375
liberatore,session-random-255,herrmann,128,23,0,4,4,0.07421875
liberatore,packet-random-255,liberatore,128,8,0,4,4,0.232421875
liberatore,packet-random-255,herrmann,128,56,0,4,4,0.13671875
liberatore,session-random-gaussian,liberatore,128,174,0,4,4,0.041015625
liberatore,session-random-gaussian,herrmann,128,137,0,4,4,0.01953125
liberatore,packet-random-gaussian,liberatore,128,34,0,4,4,0.208984375
liberatore,packet-random-gaussian,herrmann,128,162,0,4,4,0.060546875
liberatore,none,liberatore,128,92,0,4,4,0.890625
liberatore,none,herrmann,128,54,0,4,4,0.9140625
liberatore,session-random-255,liberatore,128,175,0,4,4,0.1484375
liberatore,session-random-255,herrmann,128,58,0,4,4,0.072265625
liberatore,packet-random-255,liberatore,128,21,0,4,4,0.24609375
liberatore,packet-random-255,herrmann,128,31,0,4,4,0.126953125
liberatore,session-random-gaussian,liberatore,128,78,0,4,4,0.06640625
liberatore,session-random-gaussian,herrmann,128,44,0,4,4,0.037109375
liberatore,packet-random-gaussian,liberatore,128,55,0,4,4,0.189453125
liberatore,packet-random-gaussian,herrmann,128,182,0,4,4,0.0546875
liberatore,none,liberatore,128,67,0,4,4,0.880859375
liberatore,none,herrmann,128,193,0,4,4,0.935546875
liberatore,session-random-255,liberatore,128,84,0,4,4,0.13671875
liberatore,session-random-255,herrmann,128,82,0,4,4,0.078125
liberatore,packet-random-255,liberatore,128,87,0,4,4,0.275390625
liberatore,packet-random-255,herrmann,128,30,0,4,4,0.177734375
liberatore,session-random-gaussian,liberatore,128,104,0,4,4,0.05859375
liberatore,session-random-gaussian,herrmann,128,32,0,4,4,0.046875
liberatore,packet-random-gaussian,liberatore,128,100,0,4,4,0.220703125
liberatore,packet-random-gaussian,herrmann,128,108,0,4,4,0.072265625
liberatore,none,liberatore,128,150,0,4,4,0.865234375
liberatore,none,herrmann,128,116,0,4,4,0.869140625
liberatore,session-random-255,liberatore,128,75,0,4,4,0.134765625
liberatore,session-random-255,herrmann,128,189,0,4,4,0.06640625
liberatore,packet-random-255,liberatore,128,143,0,4,4,0.2734375
liberatore,packet-random-255,herrmann,128,103,0,4,4,0.12890625
liberatore,session-random-gaussian,liberatore,128,158,0,4,4,0.068359375
liberatore,session-random-gaussian,herrmann,128,189,0,4,4,0.02734375
liberatore,packet-random-gaussian,liberatore,128,34,0,4,4,0.2109375
liberatore,packet-random-gaussian,herrmann,128,129,0,4,4,0.048828125
liberatore,none,liberatore,128,158,0,4,4,0.8359375
liberatore,none,herrmann,128,91,0,4,4,0.876953125
liberatore,session-random-255,liberatore,128,109,0,4,4,0.13671875
liberatore,session-random-255,herrmann,128,42,0,4,4,0.07421875
liberatore,packet-random-255,liberatore,128,128,0,4,4,0.203125
liberatore,packet-random-255,herrmann,128,81,0,4,4,0.16796875
liberatore,session-random-gaussian,liberatore,128,16,0,4,4,0.07421875
liberatore,session-random-gaussian,herrmann,128,131,0,4,4,0.03125
liberatore,packet-random-gaussian,liberatore,128,164,0,4,4,0.1953125
liberatore,packet-random-gaussian,herrmann,128,62,0,4,4,0.072265625
liberatore,none,liberatore,128,141,0,4,4,0.8515625
liberatore,none,herrmann,128,15,0,4,4,0.912109375
liberatore,session-random-255,liberatore,128,191,0,4,4,0.12890625
liberatore,session-random-255,herrmann,128,189,0,4,4,0.095703125
liberatore,packet-random-255,liberatore,128,59,0,4,4,0.2734375
liberatore,packet-random-255,herrmann,128,158,0,4,4,0.173828125
liberatore,session-random-gaussian,liberatore,128,45,0,4,4,0.048828125
liberatore,session-random-gaussian,herrmann,128,37,0,4,4,0.01953125
liberatore,packet-random-gaussian,liberatore,128,63,0,4,4,0.21875
liberatore,packet-random-gaussian,herrmann,128,41,0,4,4,0.083984375
liberatore,none,liberatore,128,68,0,4,4,0.857421875
liberatore,none,herrmann,128,107,0,4,4,0.921875
liberatore,session-random-255,liberatore,128,122,0,4,4,0.111328125
liberatore,session-random-255,herrmann,128,182,0,4,4,0.068359375
liberatore,packet-random-255,liberatore,128,187,0,4,4,0.236328125
liberatore,packet-random-255,herrmann,128,5,0,4,4,0.158203125
liberatore,session-random-gaussian,liberatore,128,27,0,4,4,0.048828125
liberatore,session-random-gaussian,herrmann,128,161,0,4,4,0.0078125
liberatore,packet-random-gaussian,liberatore,128,4,0,4,4,0.197265625
liberatore,packet-random-gaussian,herrmann,128,28,0,4,4,0.091796875
liberatore,none,liberatore,128,93,0,4,4,0.892578125
liberatore,none,herrmann,128,179,0,4,4,0.912109375
liberatore,session-random-255,liberatore,128,1,0,4,4,0.13671875
liberatore,session-random-255,herrmann,128,146,0,4,4,0.0859375
liberatore,packet-random-255,liberatore,128,102,0,4,4,0.224609375
liberatore,packet-random-255,herrmann,128,81,0,4,4,0.134765625
liberatore,session-random-gaussian,liberatore,128,89,0,4,4,0.064453125
liberatore,session-random-gaussian,herrmann,128,25,0,4,4,0.037109375
liberatore,packet-random-gaussian,liberatore,128,158,0,4,4,0.177734375
liberatore,packet-random-gaussian,herrmann,128,88,0,4,4,0.048828125
liberatore,none,liberatore,128,188,0,4,4,0.87109375
liberatore,none,herrmann,128,42,0,4,4,0.916015625
liberatore,session-random-255,liberatore,128,95,0,4,4,0.12109375
liberatore,session-random-255,herrmann,128,148,0,4,4,0.0546875
liberatore,packet-random-255,liberatore,128,103,0,4,4,0.263671875
liberatore,packet-random-255,herrmann,128,197,0,4,4,0.173828125
liberatore,session-random-gaussian,liberatore,128,188,0,4,4,0.076171875
liberatore,session-random-gaussian,herrmann,128,145,0,4,4,0.03515625
liberatore,packet-random-gaussian,liberatore,128,123,0,4,4,0.21484375
liberatore,packet-random-gaussian,herrmann,128,162,0,4,4,0.08203125
liberatore,none,liberatore,128,59,0,4,4,0.873046875
liberatore,none,herrmann,128,181,0,4,4,0.890625
liberatore,session-random-255,liberatore,128,6,0,4,4,0.125
liberatore,session-random-255,herrmann,128,1,0,4,4,0.064453125
liberatore,packet-random-255,liberatore,128,135,0,4,4,0.23828125
liberatore,packet-random-255,herrmann,128,128,0,4,4,0.08984375
liberatore,session-random-gaussian,liberatore,128,20,0,4,4,0.046875
liberatore,session-random-gaussian,herrmann,128,161,0,4,4,0.013671875
liberatore,packet-random-gaussian,liberatore,128,182,0,4,4,0.134765625
liberatore,packet-random-gaussian,herrmann,128,189,0,4,4,0.03515625
liberatore,none,liberatore,128,113,0,4,4,0.8671875
liberatore,none,herrmann,128,92,0,4,4,0.884765625
liberatore,session-random-255,liberatore,128,182,0,4,4,0.1328125
liberatore,session-random-255,herrmann,128,126,0,4,4,0.072265625
liberatore,packet-random-255,liberatore,128,16,0,4,4,0.265625
liberatore,packet-random-255,herrmann,128,71,0,4,4,0.146484375
liberatore,session-random-gaussian,liberatore,128,77,0,4,4,0.0625
liberatore,session-random-gaussian,herrmann,128,71,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,10,0,4,4,0.1875
liberatore,packet-random-gaussian,herrmann,128,97,0,4,4,0.080078125
liberatore,none,liberatore,128,14,0,4,4,0.8671875
liberatore,none,herrmann,128,68,0,4,4,0.923828125
liberatore,session-random-255,liberatore,128,121,0,4,4,0.12890625
liberatore,session-random-255,herrmann,128,168,0,4,4,0.07421875
liberatore,packet-random-255,liberatore,128,122,0,4,4,0.185546875
liberatore,packet-random-255,herrmann,128,37,0,4,4,0.107421875
liberatore,session-random-gaussian,liberatore,128,43,0,4,4,0.068359375
liberatore,session-random-gaussian,herrmann,128,113,0,4,4,0.029296875
liberatore,packet-random-gaussian,liberatore,128,144,0,4,4,0.1640625
liberatore,packet-random-gaussian,herrmann,128,22,0,4,4,0.048828125
liberatore,none,liberatore,128,102,0,4,4,0.908203125
liberatore,none,herrmann,128,150,0,4,4,0.931640625
liberatore,session-random-255,liberatore,128,46,0,4,4,0.1328125
liberatore,session-random-255,herrmann,128,90,0,4,4,0.068359375
liberatore,packet-random-255,liberatore,128,64,0,4,4,0.24609375
liberatore,packet-random-255,herrmann,128,177,0,4,4,0.19140625
liberatore,session-random-gaussian,liberatore,128,182,0,4,4,0.056640625
liberatore,session-random-gaussian,herrmann,128,145,0,4,4,0.025390625
liberatore,packet-random-gaussian,liberatore,128,45,0,4,4,0.21875
liberatore,packet-random-gaussian,herrmann,128,132,0,4,4,0.08984375
liberatore,none,liberatore,128,161,0,4,4,0.88671875
liberatore,none,herrmann,128,113,0,4,4,0.91015625
liberatore,session-random-255,liberatore,128,147,0,4,4,0.126953125
liberatore,session-random-255,herrmann,128,58,0,4,4,0.0546875
liberatore,packet-random-255,liberatore,128,58,0,4,4,0.228515625
liberatore,packet-random-255,herrmann,128,126,0,4,4,0.12890625
liberatore,session-random-gaussian,liberatore,128,162,0,4,4,0.046875
liberatore,session-random-gaussian,herrmann,128,0,0,4,4,0.01171875
liberatore,packet-random-gaussian,liberatore,128,40,0,4,4,0.185546875
liberatore,packet-random-gaussian,herrmann,128,75,0,4,4,0.0625
liberatore,none,liberatore,128,34,0,4,4,0.888671875
liberatore,none,herrmann,128,109,0,4,4,0.921875
liberatore,session-random-255,liberatore,128,116,0,4,4,0.123046875
liberatore,session-random-255,herrmann,128,115,0,4,4,0.078125
liberatore,packet-random-255,liberatore,128,176,0,4,4,0.177734375
liberatore,packet-random-255,herrmann,128,140,0,4,4,0.107421875
liberatore,session-random-gaussian,liberatore,128,144,0,4,4,0.064453125
liberatore,session-random-gaussian,herrmann,128,7,0,4,4,0.03515625
liberatore,packet-random-gaussian,liberatore,128,158,0,4,4,0.15625
liberatore,packet-random-gaussian,herrmann,128,124,0,4,4,0.052734375
liberatore,none,liberatore,128,115,0,4,4,0.86328125
liberatore,none,herrmann,128,193,0,4,4,0.888671875
liberatore,session-random-255,liberatore,128,96,0,4,4,0.138671875
liberatore,session-random-255,herrmann,128,147,0,4,4,0.078125
liberatore,packet-random-255,liberatore,128,3,0,4,4,0.193359375
